,,,,,,,,data_referencia;cod_ibge;txt_municipio;mcmv_fgts_txt_uf;txt_regiao;data_assinatura_financiamento;qtd_uh_financiadas;vlr_financiamento;vlr_subsidio_desconto_fgts;vlr_subsidio_desconto_ogu;vlr_subsidio_equilíbrio_fgts;vlr_subsidio_equilíbrio_ogu;vlr_compra;vlr_renda_familiar;txt_programa_fgts;num_taxa_juros;txt_tipo_imovel;bln_cotista;txt_sistema_amortizacao;dte_nascimento;txt_compatibilidade_faixa_renda;txt_nome_empreendimento
02/05/2025;510795;Tangará da Serra ;MT;Centro-Oeste;2010-10-04;1;5000,0;10000,0;0,0;1457,0;0,0;15000,0;510,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 1;
02/05/2025;520330;Bela Vista de Goiás ;GO;Centro-Oeste;2016-06-01;1;104000,0;1425,6000000000001;158,39999999999986;14399,991;1599,9989999999996;130000,0;2358,33;Carta de Crédito Individual;6,0;Novo;N;price;;Faixa 2;
02/05/2025;250750;João Pessoa ;PB;Nordeste;2019-11-12;1;113463,35;10159,0;0,0;20999,989999999998;0,0;143000,0;2322,82;Carta de Crédito Individual;5,5;Novo;N;price;1992-01-20;Faixa 2;
02/05/2025;354540;Salto Grande ;SP;Sudeste;2021-06-02;1;104000,0;2431,0;0,0;23542,93;0,0;130000,0;2530,5;Carta de Crédito Individual;5,0;Novo;S;price;1980-04-09;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2021-11-24;1;122578,15;11570,0;0,0;19795,879999999997;0,0;206300,0;2414,73;Apoio à Produção;5,5;Novo;N;price;2002-07-06;Faixa 2;
02/05/2025;351570;Ferraz de Vasconcelos ;SP;Sudeste;2018-05-29;1;144000,0;0,0;0,0;0,0;0,0;180000,0;4082,0;Apoio à Produção;7,66;Novo;S;price;1991-06-02;Faixa 3;
02/05/2025;230370;Caucaia ;CE;Nordeste;2018-07-20;1;130000,0;4475,7;497,3;18899,989999999998;2100,0;162500,0;2546,56;Apoio à Produção;5,0;Novo;S;price;1987-05-15;Faixa 2;
02/05/2025;261260;Santa Maria da Boa Vista ;PE;Nordeste;2010-11-09;1;25560,06;5000,0;0,0;9019,0;0,0;30560,06;667,38;Carta de Crédito Individual;5,0;Usado;N;price;;Faixa 1;
02/05/2025;411370;Londrina ;PR;Sul;2022-12-23;1;119305,82;13818,0;0,0;21146,22;0,0;170000,0;2255,27;Apoio à Produção;5,0;Novo;N;price;1997-09-27;Faixa 2;
02/05/2025;500270;Campo Grande ;MS;Centro-Oeste;2023-06-19;1;92473,12;31951,0;0,0;15586,46;0,0;160000,0;2073,54;Apoio à Produção;5,0;Novo;N;price;1999-01-11;Faixa 1;
02/05/2025;355030;São Paulo ;SP;Sudeste;;1;169600,0;0,0;0,0;0,0;0,0;212000,0;4885,5;Apoio à Produção;8,16;Novo;N;price;1996-06-15;Faixa 3;
02/05/2025;355030;São Paulo ;SP;Sudeste;2010-08-25;1;113378,17;0,0;0,0;0,0;0,0;113378,17;4293,79;Carta de Crédito Individual;7,66;Usado;N;price;;Faixa 3;
02/05/2025;240810;Natal ;RN;Nordeste;2016-11-09;1;135999,89;1204,2;133,8;5528,0;614,22;170000,0;3369,74;Carta de Crédito Individual;6,5;Novo;X;;1900-01-01;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;;1;159409,76;16771,0;0,0;30761,81;0,0;199867,85;2640,0;Apoio à Produção;4,5;Novo;S;price;1992-04-23;Faixa 1;
02/05/2025;420460;Criciúma ;SC;Sul;2009-12-07;1;61532,0;7851,0;2617,0;7526,0;2509,0;72000,0;1800,0;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;412535;São Jorge do Patrocínio ;PR;Sul;;1;112830,0;10041,0;0,0;21907,35;0,0;158573,15;1793,48;Carta de Crédito Individual;4,25;Novo;S;price;1994-05-25;Faixa 1;
02/05/2025;412796;Turvo ;PR;Sul;2012-06-08;1;72329,0;2203,575;2783,207000000001;10917,258;0,0;75000,0;2173,64;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;350070;Agudos ;SP;Sudeste;2012-06-26;1;61200,0;4700,849999999999;3312,9320000000007;10917,258;0,0;68000,0;2004,71;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;410690;Curitiba ;PR;Sul;2011-03-21;1;60000,0;0,0;0,0;0,0;0,0;60000,0;2851,73;Carta de Crédito Associativo;7,66;Novo;N;price;;Faixa 2;
02/05/2025;420130;Araquari ;SC;Sul;2019-07-24;1;127600,0;2061,0;229,0;6755,79;750,64;159500,0;3480,47;Apoio à Produção;6,5;Novo;S;price;1982-08-30;Faixa 2;
02/05/2025;351570;Ferraz de Vasconcelos ;SP;Sudeste;;1;209600,0;0,0;0,0;0,0;0,0;262000,0;5596,4;Apoio à Produção;7,66;Novo;S;price;2003-07-21;Faixa 3;
02/05/2025;410765;Fazenda Rio Grande ;PR;Sul;;1;280000,0;0,0;0,0;0,0;0,0;350000,0;6969,4;Carta de Crédito Individual;7,66;Novo;S;price;1986-03-04;Faixa 3;
02/05/2025;421660;São José ;SC;Sul;2010-09-30;1;64800,0;0,0;0,0;10035,0;0,0;64800,0;1757,82;Carta de Crédito Individual;5,0;Usado;N;price;;Faixa 2;
02/05/2025;311530;Cataguases ;MG;Sudeste;2017-05-30;1;60215,85;3210,0;0,0;17772,879999999997;0,0;74000,0;1529,75;Carta de Crédito Individual;5,0;Usado;S;sac;1993-02-16;Faixa 1;
02/05/2025;410040;Almirante Tamandaré ;PR;Sul;2018-08-10;1;128000,0;2173,5;241,5;7270,51;807,84;160000,0;3562,56;Apoio à Produção;7,0;Novo;N;price;1978-07-05;Faixa 2;
02/05/2025;350330;Araras ;SP;Sudeste;2022-03-04;1;144000,0;0,0;0,0;0,0;0,0;180000,0;4730,24;Apoio à Produção;7,16;Novo;S;price;1986-06-27;Faixa 3;
02/05/2025;310670;Betim ;MG;Sudeste;2014-06-09;1;110400,0;5126,549999999999;1087,4500000000007;13199,99175;2799,9982499999996;138000,0;2137,39;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;355220;Sorocaba ;SP;Sudeste;2014-10-30;1;100641,68;0,0;0,0;0,0;0,0;130000,0;3420,01;Apoio à Produção;6,66;Novo;N;price;;Faixa 3;
02/05/2025;251240;Puxinanã ;PB;Nordeste;2018-08-23;1;74400,0;9490,5;1054,5;18899,99;2100,0;93000,0;1675,37;Carta de Crédito Individual;5,0;Novo;S;price;1993-07-10;Faixa 2;
02/05/2025;317010;Uberaba ;MG;Sudeste;2021-01-15;1;83487,8;10901,0;0,0;26028,21;0,0;128000,0;1837,53;Apoio à Produção;4,5;Novo;S;price;1997-05-28;Faixa 1;
02/05/2025;530010;Brasília ;DF;Centro-Oeste;2016-07-27;1;179542,5;0,0;0,0;0,0;0,0;270000,0;5878,59;Apoio à Produção;7,66;Novo;N;price;;Faixa 3;
02/05/2025;292740;Salvador ;BA;Nordeste;;1;156240,0;6933,0;0,0;18607,55;0,0;195300,0;3058,67;Apoio à Produção;5,25;Novo;N;price;2001-01-14;Faixa 2;
02/05/2025;510340;Cuiabá ;MT;Centro-Oeste;2023-12-28;1;350000,0;0,0;0,0;0,0;0,0;440000,0;13629,73;Pró-Cotista;7,66;Usado;S;price;;Fora MCMV/CVA;
02/05/2025;241120;Santa Cruz ;RN;Nordeste;2014-02-19;1;72000,0;9587,325;2033,675;13200,0;2800,0;90000,0;1600,0;Carta de Crédito Individual;5,0;Novo;X;;1981-12-22;Faixa 1;
02/05/2025;355030;São Paulo ;SP;Sudeste;2021-09-14;1;112751,26;18837,0;0,0;21915,7;0,0;211300,0;2118,0;Apoio à Produção;5,0;Novo;S;price;1992-10-23;Faixa 2;
02/05/2025;354340;Ribeirão Preto ;SP;Sudeste;2011-08-31;1;59569,17;9391,5;3130,5;0,0;0,0;72091,17;1816,5;Carta de Crédito Associativo;4,5;Novo;N;price;;Faixa 2;
02/05/2025;355220;Sorocaba ;SP;Sudeste;2021-11-30;1;123852,22;7076,0;0,0;8162,06;0,0;172631,94;2644,86;Apoio à Produção;6,0;Novo;N;price;2002-07-11;Faixa 2;
02/05/2025;351300;Cotia ;SP;Sudeste;2021-03-04;1;137344,27;3873,0;0,0;29095,66;0,0;284000,0;2600,0;Apoio à Produção;5,0;Novo;S;price;1980-10-25;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2021-05-28;1;185857,69;0,0;0,0;0,0;0,0;240000,0;4617,66;Apoio à Produção;7,66;Novo;S;price;1986-06-12;Faixa 3;
02/05/2025;292740;Salvador ;BA;Nordeste;2019-12-13;1;117120,0;1738,0;0,0;18999,989999999998;0,0;147877,28;2941,68;Apoio à Produção;5,5;Novo;S;price;1988-06-18;Faixa 2;
02/05/2025;410640;Cornélio Procópio ;PR;Sul;2013-08-16;1;33753,7;6006,0;0,0;12526,86;0,0;57145,36;2005,61;Carta de Crédito Associativo;4,5;Novo;N;price;;Faixa 2;
02/05/2025;522185;Valparaíso de Goiás ;GO;Centro-Oeste;2021-01-28;1;102375,02;18646,0;0,0;27177,829999999998;0,0;140000,0;1899,5;Carta de Crédito Individual;4,75;Novo;S;price;1977-05-04;Faixa 1;
02/05/2025;355030;São Paulo ;SP;Sudeste;2019-11-14;1;141346,54;3735,0;0,0;18999,99;0,0;196539,0;2967,14;Apoio à Produção;5,5;Novo;S;price;1970-10-17;Faixa 2;
02/05/2025;412625;Sarandi ;PR;Sul;2017-05-24;1;113600,0;2061,0;229,0;18899,99;2100,0;142000,0;2985,75;Carta de Crédito Individual;5,5;Novo;S;price;1965-12-09;Faixa 2;
02/05/2025;317040;Unaí ;MG;Sudeste;2010-11-10;1;74275,0;6641,25;2213,75;7526,0;2509,0;83130,0;1900,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;355220;Sorocaba ;SP;Sudeste;2022-03-31;1;130995,78;0,0;0,0;0,0;0,0;190000,0;4174,85;Apoio à Produção;7,66;Novo;N;sac;1993-11-18;Faixa 3;
02/05/2025;315690;Sacramento ;MG;Sudeste;2013-09-09;1;80032,0;6161,1;1306,9;13200,0;2800,0;90000,0;1900,0;Carta de Crédito Individual;5,0;Novo;X;;1985-09-13;Faixa 2;
02/05/2025;350320;Araraquara ;SP;Sudeste;2020-06-23;1;127720,0;2320,0;0,0;9030,15;0,0;162000,0;3461,0;Apoio à Produção;7,0;Novo;N;price;1992-04-05;Faixa 2;
02/05/2025;110012;Ji-Paraná ;RO;Norte;2013-05-21;1;65559,0;12986,324999999999;2754,675000000001;13199,99175;2799,99825;81300,0;1701,5;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;291080;Feira de Santana ;BA;Nordeste;;1;136131,86;24108,0;0,0;27841,82;0,0;182400,0;2300,04;Apoio à Produção;4,75;Novo;N;price;1998-05-23;Faixa 1;
02/05/2025;355220;Sorocaba ;SP;Sudeste;2016-11-25;1;128000,0;5236,2;581,8;14399,990000000002;1600,0;160000,0;2543,66;Apoio à Produção;5,5;Novo;S;price;1991-04-28;Faixa 2;
02/05/2025;220390;Floriano ;PI;Nordeste;2012-11-12;1;75276,32;8638,574999999999;4632,423250000002;13199,99175;0,0;94095,4;1800,0;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;431990;Sapiranga ;RS;Sul;2010-09-10;1;55718,25;11818,5;3939,5;7526,0;2509,0;71476,25;1472,0;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 1;
02/05/2025;310620;Belo Horizonte ;MG;Sudeste;2017-06-23;1;155000,0;0,0;0,0;0,0;0,0;250000,0;6096,24;Pró-Cotista;8,51;Usado;S;sac;1983-08-08;Faixa 3;
02/05/2025;310620;Belo Horizonte ;MG;Sudeste;2022-04-13;1;106747,27;0,0;0,0;12381,380000000001;0,0;147000,0;2572,96;Carta de Crédito Individual;5,0;Usado;S;sac;1994-03-13;Faixa 2;
02/05/2025;330420;Resende ;RJ;Sudeste;2013-10-10;1;82895,0;8996,625;1908,375;13199,99175;2799,998250000001;115000,0;1922,76;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;330455;Rio de Janeiro ;RJ;Sudeste;2019-07-15;1;103680,0;11340,0;1260,0;18899,989999999998;2100,0;129600,0;2366,76;Carta de Crédito Individual;5,0;Novo;S;price;1981-12-10;Faixa 2;
02/05/2025;410580;Colombo ;PR;Sul;2017-05-30;1;117600,0;1521,0;169,0;5786,629999999999;642,96;147000,0;3074,47;Carta de Crédito Individual;6,5;Novo;S;price;1989-03-31;Faixa 2;
02/05/2025;261110;Petrolina ;PE;Nordeste;2019-04-05;1;89617,19;14716,8;1635,2;18899,99;2100,0;117500,0;2000,0;Apoio à Produção;5,0;Novo;S;price;1986-10-21;Faixa 2;
02/05/2025;352900;Marília ;SP;Sudeste;2010-06-11;1;43767,0;12166,5;4055,5;7526,0;2509,0;59989,0;1443,23;Apoio à Produção;5,0;Novo;N;price;;Faixa 1;
02/05/2025;317020;Uberlândia ;MG;Sudeste;2009-05-07;1;58982,0;10818,0;0,0;10035,0;0,0;69800,0;1805,71;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;312880;Guidoval ;MG;Sudeste;2014-05-09;1;54044,43;5123,25;1086,75;13199,99175;2799,9982500000006;90000,0;1654,6;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;230580;Ipu ;CE;Nordeste;2015-11-19;1;81000,0;6084,0;0,0;15999,99;0,0;90000,0;2000,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;315250;Pouso Alegre ;MG;Sudeste;;1;176000,0;721,0;0,0;9830,07;0,0;220000,0;3441,37;Carta de Crédito Individual;5,5;Novo;S;price;2003-01-17;Faixa 2;
02/05/2025;310620;Belo Horizonte ;MG;Sudeste;2017-02-23;1;121084,05;6399,9;711,1;14400,0;1600,0;185000,0;2377,06;Apoio à Produção;5,5;Novo;S;price;1987-05-26;Faixa 2;
02/05/2025;420930;Lages ;SC;Sul;2016-12-02;1;123758,81;0,0;0,0;16753,84;1861,54;139000,0;4800,8;Carta de Crédito Individual;6,66;Novo;S;sac;1987-01-30;Faixa 3;
02/05/2025;317070;Varginha ;MG;Sudeste;;1;121715,72;29044,0;0,0;20656,6;0,0;190000,0;2148,92;Apoio à Produção;4,5;Novo;S;price;1978-07-08;Faixa 1;
02/05/2025;412550;São José dos Pinhais ;PR;Sul;2021-08-23;1;94400,0;0,0;0,0;17050,46;0,0;158500,7;2388,12;Carta de Crédito Individual;5,0;Usado;S;sac;1976-10-16;Faixa 2;
02/05/2025;350810;Buritama ;SP;Sudeste;2018-08-23;1;73605,28;6642,9;738,1;18899,989999999998;2100,0;95000,0;1503,47;Carta de Crédito Individual;5,0;Novo;S;price;1976-08-30;Faixa 2;
02/05/2025;500270;Campo Grande ;MS;Centro-Oeste;2013-12-30;1;71322,66;9414,074999999999;1996,925000000001;13199,99175;2799,9982500000006;99500,0;1899,63;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;354980;São José do Rio Preto ;SP;Sudeste;;1;234656,8;0,0;0,0;0,0;0,0;293321,0;7007,81;Apoio à Produção;;Novo;;;;Faixa 3;,
02/05/2025;520870;Goiânia ;GO;Centro-Oeste;2023-07-20;1;143271,4;22296,0;0,0;22810,66;0,0;219000,0;2500,0;Apoio à Produção;4,5;Novo;S;price;1997-08-02;Faixa 1;
02/05/2025;220770;Parnaíba ;PI;Nordeste;2020-07-21;1;80000,0;4865,4;540,6;18899,99;2100,0;100000,0;2328,62;Apoio à Produção;5,5;Novo;N;price;1985-05-31;Faixa 2;
02/05/2025;316370;São Lourenço ;MG;Sudeste;2022-05-11;1;119428,57;0,0;0,0;0,0;0,0;152000,0;4009,25;Carta de Crédito Individual;7,66;Usado;N;sac;1975-06-28;Faixa 3;
02/05/2025;315690;Sacramento ;MG;Sudeste;2018-06-21;1;83996,76;1105,2;122,8;18899,99;2100,0;105000,0;2383,05;Carta de Crédito Individual;5,0;Novo;S;sac;1987-04-10;Faixa 2;
02/05/2025;430930;Guaíba ;RS;Sul;2022-10-31;1;149600,0;0,0;0,0;0,0;0,0;205000,0;7903,56;Apoio à Produção;7,16;Novo;S;price;1994-03-07;Faixa 3;
02/05/2025;240360;Extremoz ;RN;Nordeste;2020-11-09;1;91360,0;6267,0;0,0;20999,989999999998;0,0;114200,0;2269,94;Carta de Crédito Individual;5,0;Novo;S;price;1991-05-05;Faixa 2;
02/05/2025;352690;Limeira ;SP;Sudeste;2010-09-08;1;70000,0;0,0;0,0;10035,0;0,0;70000,0;1978,55;Carta de Crédito Individual;4,5;Usado;N;price;;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;;1;280000,0;0,0;0,0;0,0;0,0;350000,0;7400,0;Apoio à Produção;;Novo;;;;Faixa 3;,
02/05/2025;230960;Pacajus ;CE;Nordeste;2014-07-11;1;56788,0;14199,9;3012,1000000000004;13199,99175;2799,9982500000015;100000,0;1634,22;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;354990;São José dos Campos ;SP;Sudeste;2021-10-27;1;156000,0;0,0;0,0;0,0;0,0;195000,0;5421,42;Apoio à Produção;7,66;Novo;S;sac;1987-11-29;Faixa 3;
02/05/2025;500830;Três Lagoas ;MS;Centro-Oeste;2015-11-05;1;92000,0;2347,125;497,875;13199,99175;2799,998250000001;115000,0;2291,54;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;411950;Piraquara ;PR;Sul;2011-12-07;1;66488,69;0,0;16436,0;0,0;0,0;82924,69;1627,3;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;220640;Monsenhor Gil ;PI;Nordeste;2015-06-08;1;32040,0;14817,0;3143,0;10769,393250000001;2284,416750000001;60000,0;1329,2;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 1;
02/05/2025;355030;São Paulo ;SP;Sudeste;2021-08-13;1;100834,26;13613,0;0,0;23474,940000000002;0,0;180000,0;1850,34;Apoio à Produção;4,75;Novo;S;price;1992-11-25;Faixa 1;
02/05/2025;522185;Valparaíso de Goiás ;GO;Centro-Oeste;2014-10-31;1;97206,17;11570,625;2454,375;13200,0;2800,0;132000,0;1780,0;Carta de Crédito Individual;5,0;Novo;X;;1976-06-12;Faixa 2;
02/05/2025;150420;Marabá ;PA;Norte;2016-02-10;1;112000,0;0,0;0,0;0,0;0,0;142000,0;4826,87;Apoio à Produção;6,66;Novo;S;sac;1981-03-18;Faixa 3;
02/05/2025;351640;Franco da Rocha ;SP;Sudeste;2020-09-22;1;168000,0;2535,0;0,0;10356,3;0,0;225000,0;3836,71;Carta de Crédito Individual;6,5;Novo;S;price;1980-10-04;Faixa 2;
02/05/2025;352900;Marília ;SP;Sudeste;2010-03-12;1;63000,0;0,0;0,0;9335,0;0,0;63000,0;2566,84;Carta de Crédito Individual;5,5;Usado;N;price;;Faixa 2;
02/05/2025;510840;Várzea Grande ;MT;Centro-Oeste;2013-01-28;1;91200,0;4151,4;880,6000000000004;13199,991750000001;2799,9982499999996;114100,0;2191,51;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2020-03-18;1;93069,3;2871,0;319,0;17099,989999999998;1900,0;135000,0;2715,92;Apoio à Produção;5,5;Novo;S;price;1988-07-05;Faixa 2;
02/05/2025;412440;Santo Antônio do Sudoeste ;PR;Sul;2019-11-08;1;90000,0;1299,0;0,0;20999,99;0,0;119700,0;2500,0;Carta de Crédito Individual;5,0;Novo;S;sac;1967-03-01;Faixa 2;
02/05/2025;355220;Sorocaba ;SP;Sudeste;2012-01-18;1;45727,26;14025,0;5290,782;10917,258;0,0;120000,0;1377,47;Apoio à Produção;4,5;Novo;N;price;;Faixa 1;
02/05/2025;291460;Irecê ;BA;Nordeste;2016-05-03;1;113165,71;0,0;0,0;0,0;0,0;113165,71;5539,03;Pró-Cotista;8,5101;Novo;S;price;;Faixa 3;
02/05/2025;150820;Vigia ;PA;Norte;2010-05-13;1;50283,0;7287,75;2429,25;7526,0;2509,0;60000,0;1520,65;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 1;
02/05/2025;412240;Rolândia ;PR;Sul;2012-03-07;1;79119,51;2456,0;0,0;13233,04;0,0;90000,0;2303,03;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;530010;Brasília ;DF;Centro-Oeste;2020-07-21;1;89685,8;5761,0;0,0;20999,989999999998;0,0;112107,26;2417,0;Apoio à Produção;5,0;Novo;S;price;1978-12-05;Faixa 2;
02/05/2025;350950;Campinas ;SP;Sudeste;2010-06-18;1;92600,0;4464,0;1488,0;7526,0;2509,0;98552,0;2527,47;Apoio à Produção;5,5;Novo;N;price;;Faixa 2;
02/05/2025;250750;João Pessoa ;PB;Nordeste;2021-02-26;1;102400,0;16785,0;0,0;31256,92;0,0;128000,0;1980,43;Carta de Crédito Individual;5,0;Novo;N;price;1998-10-30;Faixa 1;
02/05/2025;521000;Inhumas ;GO;Centro-Oeste;2023-01-05;1;150569,92;1151,0;0,0;0,0;0,0;191000,0;4200,0;Carta de Crédito Individual;7,0;Novo;N;price;2004-05-24;Faixa 2;
02/05/2025;411370;Londrina ;PR;Sul;2012-06-04;1;66376,47;14025,0;5290,782000000001;10917,257999999998;0,0;117000,0;1598,59;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 1;
02/05/2025;351907;Hortolândia ;SP;Sudeste;;1;133803,35;7470,0;0,0;26826,35;0,0;263000,0;2350,0;Apoio à Produção;5,0;Novo;N;price;1999-11-03;Faixa 1;
02/05/2025;352900;Marília ;SP;Sudeste;2012-05-09;1;66983,0;11564,025;4768,757000000001;10917,258;0,0;87500,0;1744,23;Apoio à Produção;4,5;Novo;N;price;;Faixa 2;
02/05/2025;250400;Campina Grande ;PB;Nordeste;2015-05-20;1;92631,0;14329,425;3039,5750000000007;13199,991750000001;2799,99825;125000,0;1627,0;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 1;
02/05/2025;410690;Curitiba ;PR;Sul;2012-06-21;1;80000,0;0,0;0,0;0,0;0,0;100000,0;3730,43;Carta de Crédito Individual;7,66;Usado;N;price;;Faixa 3;
02/05/2025;432260;Venâncio Aires ;RS;Sul;2019-12-06;1;110624,41;1604,0;0,0;20999,989999999998;0,0;140000,0;2505,25;Carta de Crédito Individual;5,0;Novo;S;price;1984-06-07;Faixa 2;
02/05/2025;351620;Franca ;SP;Sudeste;2018-06-01;1;128000,0;6183,0;687,0;18899,989999999998;2100,0;160000,0;2404,96;Carta de Crédito Individual;5,0;Novo;S;price;1991-03-18;Faixa 2;
02/05/2025;354990;São José dos Campos ;SP;Sudeste;2021-03-17;1;156832,8;0,0;0,0;0,0;0,0;196041,0;3827,01;Apoio à Produção;6,5;Novo;S;price;1986-09-14;Faixa 2;
02/05/2025;354850;Santos ;SP;Sudeste;2017-12-21;1;152000,0;0,0;0,0;0,0;0,0;195000,0;6843,18;Apoio à Produção;7,66;Novo;S;sac;1986-09-21;Faixa 3;
02/05/2025;352050;Indaiatuba ;SP;Sudeste;2019-07-01;1;184000,0;0,0;0,0;0,0;0,0;230000,0;5500,0;Carta de Crédito Individual;8,16;Novo;N;price;1993-10-19;Faixa 3;
02/05/2025;310840;Botelhos ;MG;Sudeste;2010-11-18;1;71421,0;3959,25;1319,75;7526,0;2509,0;76700,0;1827,66;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;350750;Botucatu ;SP;Sudeste;2010-07-08;1;29000,0;12750,0;4250,0;7457,0;2486,0;46000,0;760,0;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 1;
02/05/2025;320350;Montanha ;ES;Sudeste;2012-05-03;1;67500,0;5004,45;3377,3320000000017;10917,257999999998;0,0;78200,0;1866,05;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;280290;Itabaiana ;SE;Nordeste;;1;141883,0;15371,0;0,0;24697,37;0,0;190000,0;2457,0;Carta de Crédito Individual;4,75;Novo;N;price;1991-08-07;Faixa 1;
02/05/2025;353440;Osasco ;SP;Sudeste;2010-02-26;1;30857,85;17250,0;5750,0;4423,0;1474,0;53857,85;1200,0;Apoio à Produção;5,0;Novo;N;price;;Faixa 1;
02/05/2025;150820;Vigia ;PA;Norte;2021-10-08;1;105280,0;3083,0;0,0;24252,89;0,0;131600,0;2507,11;Apoio à Produção;4,75;Novo;S;price;1980-12-06;Faixa 2;
02/05/2025;221100;Teresina ;PI;Nordeste;2021-03-15;1;143953,12;0,0;0,0;0,0;0,0;180000,0;4016,94;Carta de Crédito Individual;8,16;Novo;N;price;1988-09-30;Faixa 3;
02/05/2025;317010;Uberaba ;MG;Sudeste;2018-03-29;1;99192,62;7670,7;852,3;18899,989999999998;2100,0;145000,0;2300,0;Apoio à Produção;5,0;Novo;S;price;1983-08-06;Faixa 2;
02/05/2025;420390;Capinzal ;SC;Sul;2010-07-05;1;60285,0;2235,75;745,25;7526,0;2509,0;63266,0;2094,73;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;355030;São Paulo ;SP;Sudeste;2020-12-18;1;151280,0;1292,0;0,0;3803,42;0,0;189100,0;3500,0;Apoio à Produção;6,5;Novo;S;price;1990-07-27;Faixa 2;
02/05/2025;290570;Camaçari ;BA;Nordeste;2020-06-30;1;107280,0;2266,2;251,8;7506,139999999999;834,01;134100,0;3135,0;Apoio à Produção;6,5;Novo;S;price;1981-09-05;Faixa 2;
02/05/2025;354940;São Joaquim da Barra ;SP;Sudeste;;1;180000,0;0,0;0,0;0,0;0,0;300000,0;7819,92;Carta de Crédito Individual;7,66;Novo;S;price;1979-01-12;Faixa 3;
02/05/2025;351750;Guapiaçu ;SP;Sudeste;2020-08-17;1;121141,94;9713,0;0,0;20999,99;0,0;170000,0;2322,09;Carta de Crédito Individual;5,0;Novo;S;price;1980-07-02;Faixa 2;
02/05/2025;290570;Camaçari ;BA;Nordeste;2012-10-29;1;98000,0;1650,0;2665,782;10917,258;0,0;100000,0;3100,0;Apoio à Produção;5,5;Novo;N;price;;Faixa 2;
02/05/2025;521180;Jaraguá ;GO;Centro-Oeste;2013-06-19;1;75600,0;2304,0;0,0;15999,99;0,0;84000,0;2273,05;Carta de Crédito Individual;5,0;Novo;N;price;;Faixa 2;
02/05/2025;310590;Barroso ;MG;Sudeste;2010-11-19;1;44000,0;8250,0;2750,0;7526,0;2509,0;55000,0;1394,36;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 1;
02/05/2025;221100;Teresina ;PI;Nordeste;2016-02-17;1;112500,0;0,0;0,0;0,0;0,0;136643,0;4631,91;Carta de Crédito Individual;8,16;Novo;N;price;;Faixa 3;
02/05/2025;270630;Palmeira dos Índios ;AL;Nordeste;2012-10-23;1;90000,0;1548,5249999999999;2644,257000000001;10917,258;0,0;100000,0;2320,07;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;410765;Fazenda Rio Grande ;PR;Sul;2013-03-21;1;60944,71000000001;12361,8;2622,2000000000007;13199,991749999997;2799,9982500000015;81600,0;1736,18;Carta de Crédito Individual;4,5;Novo;N;price;;Faixa 2;
02/05/2025;520110;Anápolis ;GO;Centro-Oeste;2013-06-04;1;68177,25;12305,699999999999;2610,300000000001;13199,991749999997;2799,9982500000015;88700,0;1739,27;Apoio à Produção;5,0;Novo;N;price;;Faixa 2;
